Plateau_Locations,LAT,LON,ALT,Context,label,score,label_numeric
Chambon-sur-Lignon,45.06081,4.302941,961,"So they rented it, we rented it, and we had a place to go to in the 
summer with my governess, because my parents didn't come the whole time. 
And Le Chambon-sur-Lignon had other families, refugees from Paris, who 
also were there, and kids. And I remember that almost every day, I was 
visited by some of these kids w",fear,0.43762460350990295,2
Chambon-sur-Lignon,45.06081,4.302941,961," Jewish. I never thought of it as being anti-
Jewish, as I say. But they must have known that we were because who else 
came begging for food from Le Chambon-sur-Lignon. I don't know. I haven't 
thought about who the other customers of these farmers were and whether 
they were all Jewish refugees. Probably most of th",neutral,0.34964606165885925,4
Chambon-sur-Lignon,45.06081,4.302941,961,"whether 
they were all Jewish refugees. Probably most of them would have been 
Jewish refugee families. 

But if it hadn't been in that community, Le Chambon-sur-Lignon, in other 
communities things were much different. They probably would have 
jeopardized themselves by renting us the apartment. This family was not ",neutral,0.47750619053840637,4
Chambon-sur-Lignon,45.06081,4.302941,961,"vacation, winter 
vacation, summer vacation, every time we could escape for a second. 

So then we abandoned Saint-Etienne and we all go up to, to Le Chambon-sur-Lignon, 
except for my father, I guess, who continued his job. And, 
and I guess, we're there, and I have private lessons so I won't lose a 
year. So I have",fear,0.42099377512931824,2
Chambon-sur-Lignon,45.06081,4.302941,961,"in late November, early December, this 
became a more pressing question for the people looking after me and the 
decision was taken, to move me to Le Chambon-sur-Lignon, but it was too 
dangerous to move me at that time. The roads were being watched by the 
Germans and by the police. There were all kinds of passes, i",fear,0.979744554,2
Chambon-sur-Lignon,45.06081,4.302941,961,"there would be a relaxation of surveillance and I think it was on New 
Years Eve or on New Years Day that I was actually moved from Marseilles 
to Le Chambon-sur-Lignon. According to my diary, I think I got there at 
about 2 o'clock in the morning or something like that and was met by a 
man named Daniel Trocme. He w",fear,0.726840615,2
Chambon-sur-Lignon,45.06081,4.302941,961," who looked after us. He 
was a younger man, he was probably in his twenties, mid- to late 
twenties. He looked after us and the entire village of Le Chambon-sur-Lignon 
really is the full detail, as I didn't become aware of until a few 
years ago, of ten to fifteen years ago, but the entire village apparently 
was a",neutral,0.47988805174827576,4
Chambon-sur-Lignon,45.06081,4.302941,961," you but we don't have an empty bed or no, they opened 
up their doors and they shared what little they had. I always liked to, 
when I tell about Le Chambon-sur-Lignon to Americans, I try to make them 
understand that European farm villages, the farming community is quite 
different from the American one in that the",neutral,0.6646795868873596,4
Chambon-sur-Lignon,45.06081,4.302941,961,"e and at the time, I didn't know the 
reason why and this is something that I found out later on, periodically 
the police would tip off people in Le Chambon-sur-Lignon, and tell them 
we're coming up there at 10 o'clock to round up or look for Jews or look 
for people that are hidden up in your village, get them out",fear,0.9059774875640869,2
Chambon-sur-Lignon,45.06081,4.302941,961,"ans simply could not believe that an Arian, a non-
Jew would do what Daniel had done and so he is one of the very few people 
that was arrested in Le Chambon-sur-Lignon and died. Andre Trocme was 
also arrested together with the principal of the school, someone named 
Theis and they were locked up for thirty days unt",fear,0.3177740275859833,2
Chambon-sur-Lignon,45.06081,4.302941,961,"someone named 
Theis and they were locked up for thirty days until for some reason the 
Germans released them after thirty days. They came back to Le Chambon-sur-Lignon 
and continued their good deeds, their good work. It's a 
fascinating, that village is truly a fascinating story. I think it has a 
lot to do with th",joy,0.4770890474319458,3
Chambon-sur-Lignon,45.06081,4.302941,961,"t later became the United States. But the 
French, basically the French Catholics were out to exterminate them and 
the ancestors of the people of Le Chambon-sur-Lignon managed to clamber 
up on this mountainous plateau and it was the beginning of the winter and 
the pursuing French soldiers probably said, well let h",anger,0.3474963903427124,0
Chambon-sur-Lignon,45.06081,4.302941,961,"he two of us got together and we got along quite famously. 
But he was an orphan and I think he was very sickly and he was probably 
brought up to Le Chambon-sur-Lignon because they thought that the 
mountain air would be good for him and in those days people with TB were 
sent to sanatoria in the mountains and so fo",fear,0.7658019661903381,2
Chambon-sur-Lignon,45.06081,4.302941,961,"erve in the French armed 
forces and urged other people to refuse to serve in the military and 
that's one of the reasons why they assigned him to Le Chambon-sur-Lignon, 
which was a forlorn, God-forsaken place up there and they figured he 
wouldn't get headlines as he was getting in whatever parish he had 
before. T",fear,0.6220138072967529,2
Chambon-sur-Lignon,45.06081,4.302941,961," Protestants felt that his 
vociferous and noisy speeches about draft resisting and so forth are not 
helping their cause. So they assigned him to Le Chambon-sur-Lignon parish 
and got him away from the headlines from the journalist and then he 
became the moral leader of Le Chambon-sur-Lignon. He never told people 
",anger,0.49929267168045044,0
Chambon-sur-Lignon,45.06081,4.302941,961,"they assigned him to Le Chambon-sur-Lignon parish 
and got him away from the headlines from the journalist and then he 
became the moral leader of Le Chambon-sur-Lignon. He never told people 
what they had to do. He never told them you must hide people or you must 
take them in and there were, this is another one of ",neutral,0.4207197427749634,4
Chambon-sur-Lignon,45.06081,4.302941,961,"t want 
to have trouble with anybody. They pretty much kept to themselves and 
some historians who have looked into the past, into the history of 
Le Chambon-sur-Lignon, think that that may also be one of the reasons why 
there was no problem. These soldiers had gone through hell on the Russian 
front. They didn't wa",neutral,0.33548083901405334,4
Chambon-sur-Lignon,45.06081,4.302941,961,"1st of March, 1929, and they took me through this 
repeatedly and made sure that somebody asked me what my name is, that's 
what it was. 
 
I left Le Chambon-sur-Lignon, I think it must have been in December of 
1943 or January of 1944, so I had about ten months in Le Chambon-sur-Lignon.  

Under the false name that ",fear,0.5125400424003601,2
Chambon-sur-Lignon,45.06081,4.302941,961,"t's 
what it was. 
 
I left Le Chambon-sur-Lignon, I think it must have been in December of 
1943 or January of 1944, so I had about ten months in Le Chambon-sur-Lignon.  

Under the false name that I had been using. It was Fesson, Pierre Fesson. 
And it's with, with the identity, with that false identity that I 
tra",neutral,0.400997132,4
Chambon-sur-Lignon,45.06081,4.302941,961,"d breakfast, if you will. And that house, a solid house built of 
rocks, the Les Grillons, the home where I lived from the time that I 
arrived in Le Chambon-sur-Lignon in the beginning of 1943, until I left 
in late 1943, it was called Les Grillons. And Daniel Trocme was the den 
father, I guess you would call it, w",neutral,0.6573662161827087,4
Chambon-sur-Lignon,45.06081,4.302941,961,"of Daniel Trocme, or to his right, you see another adult. 
And that is pastor Theis, who was the assistant Pastor at the Protestant 
Church in the Le Chambon-sur-Lignon. I am just barely visible. My face is 
obscured by the shadows, the shadow cast by the tree. I'm just to the 
right of the person on the, the last pe",neutral,0.5199355483055115,4
Chambon-sur-Lignon,45.06081,4.302941,961," person on the, the last person on the left there. You can 
just barely make out my face. 

This is one of the photographs that was taken of me at Le Chambon-sur-Lignon. 
It's one of the passport pictures that was used by the document 
forgers to come with a false document, false identity papers and so 
forth. And as",neutral,0.753454864,4
Chambon-sur-Lignon,45.06081,4.302941,961," And 
that is how I came into possession of some 30-some photographs, these 
passport photographs, from the other people hidden at Les Grillon in 
Le Chambon-sur-Lignon. 
﻿Monday, September 21, 1942 
I am sad and weary. During rest hour Mrs. Cavaillon called me. She 
received a letter asking whether she wanted to sen",sadness,0.9826962947845459,5
Chambon-sur-Lignon,45.06081,4.302941,961," there would be fewer patrols and police out, 
checking people's, traveler's papers, identity papers. And I was told to 
get off at a place called Le Chambon-sur-Lignon. 
And I arrived at about 4 o'clock in the morning. 3:00, 3:00 or 4 o'clock 
in the morning. It was a bitter, cold night. And I was met there by a 
yo",anger,0.8259468078613281,0
Chambon-sur-Lignon,45.06081,4.302941,961,"n father. He was the, 
our supervisor and the man who ran that particular home. 
Later on I found out that he was the cousin of the pastor of the 
Le Chambon-sur-Lignon, whose name was Andre Trocme. At first I didn't know where I was, 
what it was. I discovered later, especially after the war, many years 
after the w",surprise,0.3481868505477905,6
Chambon-sur-Lignon,45.06081,4.302941,961," was Andre Trocme. At first I didn't know where I was, 
what it was. I discovered later, especially after the war, many years 
after the war, that Le Chambon-sur-Lignon was a most unique village in France. 
It is located at about 3,000 feet elevation in the Massif Central, in the 
central mountain chain in France. So",fear,0.5070584416389465,2
Chambon-sur-Lignon,45.06081,4.302941,961," a great risk, personal risk, that these people did this. 
Well, they saved, during the war years, 5,000 people were sheltered in 
that village in Le Chambon-sur-Lignon and in the surrounding villages.  Perhaps 
their act was inspired also by memories of the suffering and the 
persecution that the Protestants suffere",fear,0.23786117136478424,2
Chambon-sur-Lignon,45.06081,4.302941,961,"ny of the, the groups that were attempting to fight 
the Germans from within France? 
The only contact, or the first contact, if you will, were in Le Chambon-sur-Lignon. 
There was, in the area, not in Le Chambon-sur-Lignon itself, but in the area, 
apparently there was a Jewish underground organization. I think at o",neutral,0.437145859,4
Chambon-sur-Lignon,45.06081,4.302941,961,"e Germans from within France? 
The only contact, or the first contact, if you will, were in Le Chambon-sur-Lignon. 
There was, in the area, not in Le Chambon-sur-Lignon itself, but in the area, 
apparently there was a Jewish underground organization. I think at one 
point I may have been taken together with several o",fear,0.4351900815963745,2
Chambon-sur-Lignon,45.06081,4.302941,961,"p. I remember they were dancing the Hora, which was the first time I 
ever saw that. And we sang some songs, resistance songs. 
The, the people in Le Chambon-sur-Lignon did the right thing. And if 
they worried about whether or not it could affect them 
personally or their family, they put justice right before any ot",fear,0.562249482,2
Chambon-sur-Lignon,45.06081,4.302941,961,"n't turn your back on it. Get 
involved. Speak up. ﻿Paulette Fink.

We have one fabulous example in the, in the entire French resistance that 
was Le Chambon-sur-Lignon. I don't know if you heard about it. My 
children were hidden there for a while.  And Le Chambon-sur-Lignon 
happened to have as their priest, and ev",fear,0.8406091928482056,2
Chambon-sur-Lignon,45.06081,4.302941,961,"the entire French resistance that 
was Le Chambon-sur-Lignon. I don't know if you heard about it. My 
children were hidden there for a while.  And Le Chambon-sur-Lignon 
happened to have as their priest, and every village had to have the 
priest because he was the one who was all protecting you or giving you 
up. And",fear,0.43029677867889404,2
Chambon-sur-Lignon,45.06081,4.302941,961,"st because he was the one who was all protecting you or giving you 
up. And if the priest was protecting, you were protected. I mean that's, 
that Le Chambon-sur-Lignon, it was a unique situation. They were 
Huguenots. They were they people who had remembered from 1400 that they 
had been persecuted, and they were al",neutral,0.4036099314689636,4
Chambon-sur-Lignon,45.06081,4.302941,961,"een persecuted, and they were always the most willing and the most 
accessible.  And this pastor told me, who was the head of this little 
town of Le Chambon-sur-Lignon with his wife and his children. Was 
originally from Germany, apparently he had come long, long time ago from 
Germany, and in Germany, they heard hi",neutral,0.6048407554626465,4
Chambon-sur-Lignon,45.06081,4.302941,961," from Germany, apparently he had come long, long time ago from 
Germany, and in Germany, they heard his name, and the very first one to 
arrive in Le Chambon-sur-Lignon were German Jews. And little by little 
they were followed and followed and followed by more and more and more, 
and it was a very strange situation.",surprise,0.5831549167633057,6
Chambon-sur-Lignon,45.06081,4.302941,961,"idn't 
they move?  Why didn't they do something. Some, some apparently were 
willing not to denounce. They didn't care.  

I had this place called Le Chambon-sur-Lignon, which was actually the 
resort above Saint-Etienne, and no more than about 50 kilometers up, 
maybe not even so much, and is became really the savin",fear,0.49859586358070374,2
Chambon-sur-Lignon,45.06081,4.302941,961,"ere, they had two little children's homes, and you could, you could 
hide them there.  

Yeah, so we did this, you see, we were taking children to Le Chambon-sur-Lignon, 
we were taking children there to hide them, the parents, who, if 
the parents had been deported, that was one of the place we took them. 
And we ac",neutral,0.5257091522216797,4
Chambon-sur-Lignon,45.06081,4.302941,961,"louse, where my father was 
from. 

They were Jewish kids. That was a big story in itself. When you read 
Phillip Hallie's book and you read about Le Chambon-sur-Lignon, Le 
Chambon-sur-Lignon is a very well known place of mine, because my kids 
were hidden there at one time. What happened with Pastor Trocme, you see",fear,0.4920651614665985,2
Chambon-sur-Lignon,45.06081,4.302941,961,"as 
from. 

They were Jewish kids. That was a big story in itself. When you read 
Phillip Hallie's book and you read about Le Chambon-sur-Lignon, Le 
Chambon-sur-Lignon is a very well known place of mine, because my kids 
were hidden there at one time. What happened with Pastor Trocme, you see, 
he was one of those w",fear,0.5818931460380554,2
Chambon-sur-Lignon,45.06081,4.302941,961," but his brother, they took him a week or ten days before the end. 
They had everything planned. It was fantastic. They were in an apartment 
near Le Chambon-sur-Lignon, and they had two entrances. They had an 
obvious entrance with that number on the door, and they had a back 
entrance that nobody could find because",surprise,0.4560002386569977,6
Chambon-sur-Lignon,45.06081,4.302941,961,"hanged everything about 
ourselves. You could no more hide yourself. It was getting impossible. 
Yeah. I put my children in, I told you once about Le Chambon-sur-Lignon. I 
mean, if you ever go to the museum, the Holocaust museum in Washington, 
you'll see a very good display of what Chambon-sur-Lignon was. 
It was a",fear,0.31360888481140137,2
Chambon-sur-Lignon,45.06081,4.302941,961," once about Le Chambon-sur-Lignon. I 
mean, if you ever go to the museum, the Holocaust museum in Washington, 
you'll see a very good display of what Chambon-sur-Lignon was. 
It was a little village up above Saint-Etienne, about 15 miles away. The 
head of that village was a famous pastor, a Protestant pastor by the ",neutral,0.49020519852638245,4
Chambon-sur-Lignon,45.06081,4.302941,961,"And it's going to have to act so that each and every one of 
you feel that it's his duty to do something. And 5,000 villagers hid 
5,000 Jews. 
So Le Chambon-sur-Lignon was a fantastic place. And there was a little, tiny 
children boarding school there. And my children were there many times. 
Every time, something wa",joy,0.33649924397468567,3
Chambon-sur-Lignon,45.06081,4.302941,961," sure what was going 
to happen, I would bring them up there. ﻿I received, through, again, Tracy Strong, influence, documents of 
liberation to go to Chambon-sur-Lignon in the Haute-Loire, which was a, 
a center of mostly the remnants of the Huguenots, mostly Protestant 
population. And they had two homes for victims",neutral,0.7768857479095459,4
Chambon-sur-Lignon,45.06081,4.302941,961,"tinue their studies. I was assigned to Maison des Roches. Amazingly, 
it was a ministerial decision. I have still the documents that conducted 
me to Chambon-sur-Lignon. 
In 1941. 
Yeah, must have been June, 19. 
Before. Must have been, no, it must have been April, April in 1941. 
In Chambon-sur-Lignon, we, or I, I s",surprise,0.3373182415962219,6
Chambon-sur-Lignon,45.06081,4.302941,961,"nducted 
me to Chambon-sur-Lignon. 
In 1941. 
Yeah, must have been June, 19. 
Before. Must have been, no, it must have been April, April in 1941. 
In Chambon-sur-Lignon, we, or I, I should say, was welcomed in Maison des Roches, 
which means the house of rocks, which was the home for students from all 
countries in E",joy,0.8740363717079163,3
Chambon-sur-Lignon,45.06081,4.302941,961,"ng, because already in July the French 
started collecting all the Jews for deportation to the either Drancy or 
to the east. And we were affected in Chambon-sur-Lignon. 
Now I have described the happenings from then, and my first flight to 
Switzerland over the mountains in a diary, and the consequent return by 
Swi",fear,0.8259808421134949,2
Chambon-sur-Lignon,45.06081,4.302941,961," it was August. 
No. No. It was in November that we fled, to Switzerland. 
We crossed the Alps. It wasn't that simple. We were hidden for a while in 
Chambon-sur-Lignon, and surrounding with mostly Protestant farmers, or, you know, 
summer resident people. So it must have been summer, because it was summer 
residents",fear,0.6991862654685974,2
Chambon-sur-Lignon,45.06081,4.302941,961,"summer resident people. So it must have been summer, because it was summer 
residents were there. 
The amazing thing was that the word got through to Chambon-sur-Lignon that we 
are in Rivesaltes. And none other than, first, Tracy Strong came. And I gave 
him my shoes, which were in total shambles, which he took with",surprise,0.6730018258094788,6
Chambon-sur-Lignon,45.06081,4.302941,961,"am came to the camp 
in, in Rivesaltes. She was the chief of the Cimade in France. And Pastor Trocme 
himself. Pastor Trocme was the famous priest in Chambon-sur-Lignon who offered 
passive resistance against the Germans. A movie was made of Chambon-sur-Lignon 
where he is a prominent person in there. The book is cal",fear,0.2912673056125641,2
Chambon-sur-Lignon,45.06081,4.302941,961,"r Trocme 
himself. Pastor Trocme was the famous priest in Chambon-sur-Lignon who offered 
passive resistance against the Germans. A movie was made of Chambon-sur-Lignon 
where he is a prominent person in there. The book is called Lest Innocent Blood 
Be Shed, by Professor Hallie. Incidentally, I have that book. It sh",fear,0.3323094844818115,2
Chambon-sur-Lignon,45.06081,4.302941,961," should be 
available, but I have that. It is a heroic story of passive resistance, and a 
heroic story of saving 10,000 Jews that had passed through Chambon-sur-Lignon. 
I was one of them who passed through. They came, and they promised that they 
will get us out. 
But soon, unbelievable gesture of the French Vichy ",fear,0.5943102836608887,2
