Id,Label,Gender,MentionCount,Type,BookID,X_Coord,Y_Coord,Z_Coord
495,the Jewish people,,0,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
64,an Italian father,,0,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
473,"just decent human beings with a good leader , who happens to be my father . I 'm fortunate to be his daughter",,0,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
91,the minister of the Protestant church in Le Chambon - sur - Lignon,,0,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
243,you,unknown,10,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
403,the Tom Tom of the jungle,,0,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
427,one man,he/him/his,4,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
234,the storm troops,,0,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
88,"people who seemed quite primitive , as if from the Middle Ages , still carried over from the Middle Ages",,0,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
195,all these 5000 people,,0,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
128,people from cities who are looking for a safe place . It was not a matter of the people of Le Chambon - sur - Lignon,,0,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
208,some people,they/them/their,5,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
134,one person,,0,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
63,a German mother,,0,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
278,The Protestants in France,they/them/their,2,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
301,these people,they/them/their,4,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
61,My parents,they/them/their,12,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
343,everybody,unknown,2,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
525,many Jews,,0,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
131,the refugees,unknown,2,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
275,so many people in Le Chambon - sur - Lignon,,0,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
59,Elizabeth Koenig,she/her,11,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
72,a child of that age,,0,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
75,farmers,unknown,3,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
183,thousands of Jews,,0,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
145,the Jews,they/them/their,9,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
542,you,unknown,5,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
541,those kids,,0,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
73,you,unknown,3,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
46,Commander Schmahling,he/him/his,25,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
256,their contact,,0,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
400,we,,0,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
125,you,unknown,2,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
474,decent human beings,,0,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
194,you,unknown,5,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
67,a very young girl,,0,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
66,We,,0,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
252,other people in the village,,0,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
475,a good leader,,0,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
340,my mother,she/her,5,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
50,Jack Lewin,he/him/his,2,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
387,children,unknown,2,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
401,the police,,0,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
82,A lot of people,they/them/their,4,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
65,a Russian mother,,0,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
119,Refugees,unknown,11,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
477,his daughter,,0,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
51,Daniel,he/him/his,16,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
39,Jewish,they/them/their,2,Character,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,,,
LOC_Le_Chambon-sur-Lignon,Le Chambon-sur-Lignon,,,Location,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,45.06081,4.302941,961.0
LOC_Plateau_Vivarais,Plateau Vivarais,,,Location,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,45.06081,4.302941,961.0
LOC_Collège_Cévenol,Collège Cévenol,,,Location,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,45.06096,4.303929,961.0
LOC_Les_Grillons,Les Grillons,,,Location,Trocme_Hewett_Nelly_58077_Plateau_Rescuer,45.07128,4.326289,1067.0
