Id,Label,Gender,MentionCount,Type,BookID,X_Coord,Y_Coord,Z_Coord
61,"a whiz of a doctor who had trained under Albert Schweitzer in Africa , dealing with all sorts of problems and apparently had a reputation as a bit of a medical genius , but in addition he was a , a committed Christian one of the first of the area to be committed to non - violent resistance against the Nazis and had a special stake in my mother 's situation and this baby that she wanted to bring into the world",,0,Character,Sauvage_50.030.0202_Plateau,,,
92,the mother,,0,Character,Sauvage_50.030.0202_Plateau,,,
40,a foreign Jew,,0,Character,Sauvage_50.030.0202_Plateau,,,
33,My parents,they/them/their,16,Character,Sauvage_50.030.0202_Plateau,,,
28,Eva,she/her,12,Character,Sauvage_50.030.0202_Plateau,,,
22,Pastor TrocmÃ ©,he/him/his,4,Character,Sauvage_50.030.0202_Plateau,,,
57,the doctor who took care of my mother in Le Chambon - sur - Lignon,he/him/his,3,Character,Sauvage_50.030.0202_Plateau,,,
72,a peasant couple in a little hamlet which is a part of Le Chambon - sur - Lignon called La Fayolle,,0,Character,Sauvage_50.030.0202_Plateau,,,
75,the baby that used to wake up the neighborhood early in the morning,,0,Character,Sauvage_50.030.0202_Plateau,,,
182,the righteous Jews of the Holocaust,they/them/their,2,Character,Sauvage_50.030.0202_Plateau,,,
44,the baby,,0,Character,Sauvage_50.030.0202_Plateau,,,
183,an adult,,0,Character,Sauvage_50.030.0202_Plateau,,,
4,Le Chambon - sur - Lignon,he/him/his,3,Character,Sauvage_50.030.0202_Plateau,,,
102,Assistant Pastor [ Ã‰douard ] Theis and Magda TrocmÃ ©,,0,Character,Sauvage_50.030.0202_Plateau,,,
26,Henri et Anne Heritier,,0,Character,Sauvage_50.030.0202_Plateau,,,
67,this baby that she wanted to bring into the world,,0,Character,Sauvage_50.030.0202_Plateau,,,
121,"some of the people Well , probably , the people in Le Chambon - sur - Lignon that I probably feel closest to",,0,Character,Sauvage_50.030.0202_Plateau,,,
148,you,,0,Character,Sauvage_50.030.0202_Plateau,,,
179,yourself,unknown,2,Character,Sauvage_50.030.0202_Plateau,,,
119,individuals,,0,Character,Sauvage_50.030.0202_Plateau,,,
59,the right doctor in the right place,,0,Character,Sauvage_50.030.0202_Plateau,,,
16,Pierre Sauvage,,0,Character,Sauvage_50.030.0202_Plateau,,,
LOC_Le_Chambon-sur-Lignon,Le Chambon-sur-Lignon,,,Location,Sauvage_50.030.0202_Plateau,45.06081,4.302941,961.0
LOC_La_Fayolle,La Fayolle,,,Location,Sauvage_50.030.0202_Plateau,45.0535,4.28556,1002.0
LOC_Plateau_Vivarais,Plateau Vivarais,,,Location,Sauvage_50.030.0202_Plateau,45.06081,4.302941,961.0
