Id,Label,Gender,MentionCount,Type,BookID,X_Coord,Y_Coord,Z_Coord
33,a social worker,,0,Character,LiebmannH-M_RG-50.549.02.0015_Plateau,,,
131,my husband,he/him/his,16,Character,LiebmannH-M_RG-50.549.02.0015_Plateau,,,
22,Elizabeth Koenig,she/her,4,Character,LiebmannH-M_RG-50.549.02.0015_Plateau,,,
107,all sorts of people,,0,Character,LiebmannH-M_RG-50.549.02.0015_Plateau,,,
212,Nobody,unknown,2,Character,LiebmannH-M_RG-50.549.02.0015_Plateau,,,
199,the farm family who took me in,they/them/their,9,Character,LiebmannH-M_RG-50.549.02.0015_Plateau,,,
73,People,they/them/their,11,Character,LiebmannH-M_RG-50.549.02.0015_Plateau,,,
256,the Spirit,,0,Character,LiebmannH-M_RG-50.549.02.0015_Plateau,,,
125,my friends,they/them/their,3,Character,LiebmannH-M_RG-50.549.02.0015_Plateau,,,
194,we,they/them/their,3,Character,LiebmannH-M_RG-50.549.02.0015_Plateau,,,
42,the younger ones,they/them/their,2,Character,LiebmannH-M_RG-50.549.02.0015_Plateau,,,
164,family,,0,Character,LiebmannH-M_RG-50.549.02.0015_Plateau,,,
121,some of his friends who were in a American funded student home,they/them/their,2,Character,LiebmannH-M_RG-50.549.02.0015_Plateau,,,
252,the officials,,0,Character,LiebmannH-M_RG-50.549.02.0015_Plateau,,,
178,her,she/her,3,Character,LiebmannH-M_RG-50.549.02.0015_Plateau,,,
96,the Jewish people,they/them/their,10,Character,LiebmannH-M_RG-50.549.02.0015_Plateau,,,
50,seven young people,unknown,2,Character,LiebmannH-M_RG-50.549.02.0015_Plateau,,,
105,a friend like that,she/her,3,Character,LiebmannH-M_RG-50.549.02.0015_Plateau,,,
148,we,unknown,7,Character,LiebmannH-M_RG-50.549.02.0015_Plateau,,,
162,The Atlas boys,,0,Character,LiebmannH-M_RG-50.549.02.0015_Plateau,,,
38,the children,unknown,2,Character,LiebmannH-M_RG-50.549.02.0015_Plateau,,,
51,seven teenagers all together,,0,Character,LiebmannH-M_RG-50.549.02.0015_Plateau,,,
39,young people,,0,Character,LiebmannH-M_RG-50.549.02.0015_Plateau,,,
220,the Catholic local priest,,0,Character,LiebmannH-M_RG-50.549.02.0015_Plateau,,,
LOC_Le_Chambon-sur-Lignon,Le Chambon-sur-Lignon,,,Location,LiebmannH-M_RG-50.549.02.0015_Plateau,45.06081,4.302941,961.0
