name,Label,Gender,MentionCount,Type,BookID,Location,EventID,X_Coord,Y_Coord,Z_Coord,PersonID
LiebmannH-M_RG-50.549.02.0015_Plateau_20@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_4,AndrÃ © Philip,,0,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_4,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_20
LiebmannH-M_RG-50.549.02.0015_Plateau_0@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_5,I,he/him/his,113,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_5,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_0
LiebmannH-M_RG-50.549.02.0015_Plateau_21,de Gaulle,he/him/his,3,Person,LiebmannH-M_RG-50.549.02.0015_Plateau,,,,,,LiebmannH-M_RG-50.549.02.0015_Plateau_21
LiebmannH-M_RG-50.549.02.0015_Plateau_21@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_5,de Gaulle,he/him/his,3,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_5,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_21
LiebmannH-M_RG-50.549.02.0015_Plateau_0@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_6,I,he/him/his,113,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_6,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_0
LiebmannH-M_RG-50.549.02.0015_Plateau_32,us,,0,Person,LiebmannH-M_RG-50.549.02.0015_Plateau,,,,,,LiebmannH-M_RG-50.549.02.0015_Plateau_32
LiebmannH-M_RG-50.549.02.0015_Plateau_32@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_6,us,,0,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_6,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_32
LiebmannH-M_RG-50.549.02.0015_Plateau_0@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_7,I,he/him/his,113,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_7,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_0
LiebmannH-M_RG-50.549.02.0015_Plateau_33,a social worker,,0,Person,LiebmannH-M_RG-50.549.02.0015_Plateau,,,,,,LiebmannH-M_RG-50.549.02.0015_Plateau_33
LiebmannH-M_RG-50.549.02.0015_Plateau_33@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_7,a social worker,,0,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_7,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_33
LiebmannH-M_RG-50.549.02.0015_Plateau_0@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_8,I,he/him/his,113,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_8,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_0
LiebmannH-M_RG-50.549.02.0015_Plateau_33@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_8,a social worker,,0,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_8,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_33
LiebmannH-M_RG-50.549.02.0015_Plateau_0@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_9,I,he/him/his,113,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_9,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_0
LiebmannH-M_RG-50.549.02.0015_Plateau_34,my mother,she/her,5,Person,LiebmannH-M_RG-50.549.02.0015_Plateau,,,,,,LiebmannH-M_RG-50.549.02.0015_Plateau_34
LiebmannH-M_RG-50.549.02.0015_Plateau_34@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_9,my mother,she/her,5,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_9,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_34
LiebmannH-M_RG-50.549.02.0015_Plateau_0@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_10,I,he/him/his,113,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_10,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_0
LiebmannH-M_RG-50.549.02.0015_Plateau_34@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_10,my mother,she/her,5,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_10,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_34
LiebmannH-M_RG-50.549.02.0015_Plateau_0@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_11,I,he/him/his,113,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_11,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_0
LiebmannH-M_RG-50.549.02.0015_Plateau_34@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_11,my mother,she/her,5,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_11,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_34
LiebmannH-M_RG-50.549.02.0015_Plateau_0@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_12,I,he/him/his,113,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_12,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_0
LiebmannH-M_RG-50.549.02.0015_Plateau_34@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_12,my mother,she/her,5,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_12,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_34
LiebmannH-M_RG-50.549.02.0015_Plateau_0@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_13,I,he/him/his,113,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_13,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_0
LiebmannH-M_RG-50.549.02.0015_Plateau_37,you,unknown,2,Person,LiebmannH-M_RG-50.549.02.0015_Plateau,,,,,,LiebmannH-M_RG-50.549.02.0015_Plateau_37
LiebmannH-M_RG-50.549.02.0015_Plateau_37@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_13,you,unknown,2,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_13,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_37
LiebmannH-M_RG-50.549.02.0015_Plateau_0@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_14,I,he/him/his,113,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_14,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_0
LiebmannH-M_RG-50.549.02.0015_Plateau_37@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_14,you,unknown,2,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_14,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_37
LiebmannH-M_RG-50.549.02.0015_Plateau_0@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_15,I,he/him/his,113,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_15,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_0
LiebmannH-M_RG-50.549.02.0015_Plateau_38,the children,unknown,2,Person,LiebmannH-M_RG-50.549.02.0015_Plateau,,,,,,LiebmannH-M_RG-50.549.02.0015_Plateau_38
LiebmannH-M_RG-50.549.02.0015_Plateau_38@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_15,the children,unknown,2,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_15,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_38
LiebmannH-M_RG-50.549.02.0015_Plateau_0@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_16,I,he/him/his,113,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_16,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_0
LiebmannH-M_RG-50.549.02.0015_Plateau_39,young people,,0,Person,LiebmannH-M_RG-50.549.02.0015_Plateau,,,,,,LiebmannH-M_RG-50.549.02.0015_Plateau_39
LiebmannH-M_RG-50.549.02.0015_Plateau_39@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_16,young people,,0,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_16,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_39
LiebmannH-M_RG-50.549.02.0015_Plateau_0@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_17,I,he/him/his,113,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_17,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_0
LiebmannH-M_RG-50.549.02.0015_Plateau_41,they,they/them/their,2,Person,LiebmannH-M_RG-50.549.02.0015_Plateau,,,,,,LiebmannH-M_RG-50.549.02.0015_Plateau_41
LiebmannH-M_RG-50.549.02.0015_Plateau_41@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_17,they,they/them/their,2,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_17,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_41
LiebmannH-M_RG-50.549.02.0015_Plateau_0@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_18,I,he/him/his,113,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_18,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_0
LiebmannH-M_RG-50.549.02.0015_Plateau_42,the younger ones,they/them/their,2,Person,LiebmannH-M_RG-50.549.02.0015_Plateau,,,,,,LiebmannH-M_RG-50.549.02.0015_Plateau_42
LiebmannH-M_RG-50.549.02.0015_Plateau_42@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_18,the younger ones,they/them/their,2,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_18,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_42
LiebmannH-M_RG-50.549.02.0015_Plateau_0@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_19,I,he/him/his,113,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_19,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_0
LiebmannH-M_RG-50.549.02.0015_Plateau_49,we,unknown,35,Person,LiebmannH-M_RG-50.549.02.0015_Plateau,,,,,,LiebmannH-M_RG-50.549.02.0015_Plateau_49
LiebmannH-M_RG-50.549.02.0015_Plateau_49@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_19,we,unknown,35,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_19,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_49
LiebmannH-M_RG-50.549.02.0015_Plateau_0@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_20,I,he/him/his,113,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_20,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_0
LiebmannH-M_RG-50.549.02.0015_Plateau_49@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_20,we,unknown,35,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_20,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_49
LiebmannH-M_RG-50.549.02.0015_Plateau_0@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_21,I,he/him/his,113,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_21,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_0
LiebmannH-M_RG-50.549.02.0015_Plateau_50,seven young people,unknown,2,Person,LiebmannH-M_RG-50.549.02.0015_Plateau,,,,,,LiebmannH-M_RG-50.549.02.0015_Plateau_50
LiebmannH-M_RG-50.549.02.0015_Plateau_50@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_21,seven young people,unknown,2,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_21,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_50
LiebmannH-M_RG-50.549.02.0015_Plateau_0@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_22,I,he/him/his,113,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_22,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_0
LiebmannH-M_RG-50.549.02.0015_Plateau_51,seven teenagers all together,,0,Person,LiebmannH-M_RG-50.549.02.0015_Plateau,,,,,,LiebmannH-M_RG-50.549.02.0015_Plateau_51
LiebmannH-M_RG-50.549.02.0015_Plateau_51@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_22,seven teenagers all together,,0,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_22,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_51
LiebmannH-M_RG-50.549.02.0015_Plateau_0@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_23,I,he/him/his,113,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_23,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_0
LiebmannH-M_RG-50.549.02.0015_Plateau_53,four boys,,0,Person,LiebmannH-M_RG-50.549.02.0015_Plateau,,,,,,LiebmannH-M_RG-50.549.02.0015_Plateau_53
LiebmannH-M_RG-50.549.02.0015_Plateau_53@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_23,four boys,,0,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_23,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_53
LiebmannH-M_RG-50.549.02.0015_Plateau_0@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_24,I,he/him/his,113,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_24,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_0
LiebmannH-M_RG-50.549.02.0015_Plateau_54,three girls,,0,Person,LiebmannH-M_RG-50.549.02.0015_Plateau,,,,,,LiebmannH-M_RG-50.549.02.0015_Plateau_54
LiebmannH-M_RG-50.549.02.0015_Plateau_54@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_24,three girls,,0,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_24,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_54
LiebmannH-M_RG-50.549.02.0015_Plateau_0@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_25,I,he/him/his,113,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_25,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_0
LiebmannH-M_RG-50.549.02.0015_Plateau_55,anyone,unknown,3,Person,LiebmannH-M_RG-50.549.02.0015_Plateau,,,,,,LiebmannH-M_RG-50.549.02.0015_Plateau_55
LiebmannH-M_RG-50.549.02.0015_Plateau_55@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_25,anyone,unknown,3,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_25,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_55
LiebmannH-M_RG-50.549.02.0015_Plateau_0@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_26,I,he/him/his,113,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_26,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_0
LiebmannH-M_RG-50.549.02.0015_Plateau_55@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_26,anyone,unknown,3,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_26,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_55
LiebmannH-M_RG-50.549.02.0015_Plateau_0@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_27,I,he/him/his,113,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_27,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_0
LiebmannH-M_RG-50.549.02.0015_Plateau_56,you,unknown,3,Person,LiebmannH-M_RG-50.549.02.0015_Plateau,,,,,,LiebmannH-M_RG-50.549.02.0015_Plateau_56
LiebmannH-M_RG-50.549.02.0015_Plateau_56@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_27,you,unknown,3,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_27,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_56
LiebmannH-M_RG-50.549.02.0015_Plateau_0@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_28,I,he/him/his,113,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_28,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_0
LiebmannH-M_RG-50.549.02.0015_Plateau_73,People,they/them/their,11,Person,LiebmannH-M_RG-50.549.02.0015_Plateau,,,,,,LiebmannH-M_RG-50.549.02.0015_Plateau_73
LiebmannH-M_RG-50.549.02.0015_Plateau_73@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_28,People,they/them/their,11,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_28,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_73
LiebmannH-M_RG-50.549.02.0015_Plateau_0@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_29,I,he/him/his,113,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_29,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_0
LiebmannH-M_RG-50.549.02.0015_Plateau_83,the police,unknown,3,Person,LiebmannH-M_RG-50.549.02.0015_Plateau,,,,,,LiebmannH-M_RG-50.549.02.0015_Plateau_83
LiebmannH-M_RG-50.549.02.0015_Plateau_83@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_29,the police,unknown,3,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_29,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_83
LiebmannH-M_RG-50.549.02.0015_Plateau_0@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_30,I,he/him/his,113,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_30,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_0
LiebmannH-M_RG-50.549.02.0015_Plateau_96,the Jewish people,they/them/their,10,Person,LiebmannH-M_RG-50.549.02.0015_Plateau,,,,,,LiebmannH-M_RG-50.549.02.0015_Plateau_96
LiebmannH-M_RG-50.549.02.0015_Plateau_96@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_30,the Jewish people,they/them/their,10,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_30,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_96
LiebmannH-M_RG-50.549.02.0015_Plateau_0@EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_31,I,he/him/his,113,Occurrence,LiebmannH-M_RG-50.549.02.0015_Plateau,Le Chambon-sur-Lignon,EVT_LiebmannH-M_RG-50.549.02.0015_Plateau_31,45.06081,4.302941,961,LiebmannH-M_RG-50.549.02.0015_Plateau_0
